17-06-2025 01:11:23 | TRACE | Task: 001_InicializarVariables | Desc: Se inicializan las rutas del robot.
17-06-2025 01:11:36 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}
17-06-2025 01:11:36 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}]
17-06-2025 01:11:38 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CASTRO CARLOS 2.pdf
17-06-2025 01:11:38 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}]
17-06-2025 01:11:38 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}
17-06-2025 01:11:38 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}]
17-06-2025 01:11:40 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CASTRO CARLOS.pdf
17-06-2025 01:11:40 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}]
17-06-2025 01:11:40 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}
17-06-2025 01:11:40 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}]
17-06-2025 01:11:41 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CORNEJO.pdf
17-06-2025 01:11:41 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}]
17-06-2025 01:11:41 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}
17-06-2025 01:11:41 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}]
17-06-2025 01:11:42 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DE LA ROSA.pdf
17-06-2025 01:11:42 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}]
17-06-2025 01:11:42 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}
17-06-2025 01:11:42 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}]
17-06-2025 01:11:44 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DI SILVESTRE.pdf
17-06-2025 01:11:44 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}]
17-06-2025 01:11:44 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}
17-06-2025 01:11:44 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}]
17-06-2025 01:11:46 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DIAZ TABORDA.pdf
17-06-2025 01:11:46 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}]
17-06-2025 01:11:46 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-9yYjJ1wpUWwbqEwMnvJnsA', 'extension': '.pdf'}
17-06-2025 01:11:46 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}, {'id': 'file-9yYjJ1wpUWwbqEwMnvJnsA', 'extension': '.pdf'}]
17-06-2025 01:11:48 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp FERNANDEZ GALDAME.pdf
17-06-2025 01:11:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}, {'id': 'file-9yYjJ1wpUWwbqEwMnvJnsA', 'extension': '.pdf'}]
17-06-2025 01:11:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-9rzECwwUxePp8iTb8ao7Mb', 'extension': '.pdf'}
17-06-2025 01:11:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}, {'id': 'file-9yYjJ1wpUWwbqEwMnvJnsA', 'extension': '.pdf'}, {'id': 'file-9rzECwwUxePp8iTb8ao7Mb', 'extension': '.pdf'}]
17-06-2025 01:11:50 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: C:/Users/lucas/Desktop/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp GIURA.pdf
17-06-2025 01:11:50 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-1cSoh1V7sEYM9bTmoY7Ljp', 'extension': '.pdf'}, {'id': 'file-Te4Zxg2NLMMqFCCyHQqsWQ', 'extension': '.pdf'}, {'id': 'file-FuEtPsaEXEQ3i9yGaKhyLu', 'extension': '.pdf'}, {'id': 'file-9MLFhuVtAf7NMdwEZvQ1vd', 'extension': '.pdf'}, {'id': 'file-X9DYHh2vCxapdmnj2gesWM', 'extension': '.pdf'}, {'id': 'file-YDB5vPA6dq6NVmEicjMGc3', 'extension': '.pdf'}, {'id': 'file-EkUUcQNxUyasGurpU5PdVy', 'extension': '.pdf'}, {'id': 'file-EBcvYNZHFGv9z7Prsa5mCY', 'extension': '.pdf'}, {'id': 'file-1VPtt3AmfJFC6itwzLqj3r', 'extension': '.pdf'}, {'id': 'file-7833sTkpoAzgTRxdrQdzry', 'extension': '.pdf'}, {'id': 'file-69Cy9rLRHw2Dd2kmuGtyBV', 'extension': '.pdf'}, {'id': 'file-9yYjJ1wpUWwbqEwMnvJnsA', 'extension': '.pdf'}, {'id': 'file-9rzECwwUxePp8iTb8ao7Mb', 'extension': '.pdf'}]
17-06-2025 01:11:50 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-Qr2UiznEb6baLcHdUep4po', 'extension': '.pdf'}
