11-08-2025 09:19:44 | TRACE | Task: 001_InicializarVariables | Desc: Se inicializan las rutas del robot.
11-08-2025 09:21:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: []
11-08-2025 09:21:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}
11-08-2025 09:21:48 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}]
11-08-2025 09:21:49 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp ARIAS.pdf
11-08-2025 09:21:49 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}]
11-08-2025 09:21:49 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}
11-08-2025 09:21:49 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}]
11-08-2025 09:21:50 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp BIANCHI 2.pdf
11-08-2025 09:21:50 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}]
11-08-2025 09:21:50 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}
11-08-2025 09:21:50 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}]
11-08-2025 09:21:51 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp BIANCHI.pdf
11-08-2025 09:21:51 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}]
11-08-2025 09:21:51 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}
11-08-2025 09:21:51 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}]
11-08-2025 09:21:54 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CABRAL.pdf
11-08-2025 09:21:54 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}]
11-08-2025 09:21:54 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}
11-08-2025 09:21:54 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}]
11-08-2025 09:21:55 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CASTRO AGUSTINA.pdf
11-08-2025 09:21:55 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}]
11-08-2025 09:21:55 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}
11-08-2025 09:21:55 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}]
11-08-2025 09:21:57 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CASTRO CARLOS 2.pdf
11-08-2025 09:21:57 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}]
11-08-2025 09:21:57 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}
11-08-2025 09:21:57 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}]
11-08-2025 09:21:57 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CASTRO CARLOS.pdf
11-08-2025 09:21:58 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}]
11-08-2025 09:21:58 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}
11-08-2025 09:21:58 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}]
11-08-2025 09:21:59 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp CORNEJO.pdf
11-08-2025 09:21:59 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}]
11-08-2025 09:21:59 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}
11-08-2025 09:21:59 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}]
11-08-2025 09:22:00 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DE LA ROSA.pdf
11-08-2025 09:22:00 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}]
11-08-2025 09:22:00 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}
11-08-2025 09:22:00 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}]
11-08-2025 09:22:02 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DI SILVESTRE.pdf
11-08-2025 09:22:02 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}]
11-08-2025 09:22:02 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}
11-08-2025 09:22:02 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}]
11-08-2025 09:22:03 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp DIAZ TABORDA.pdf
11-08-2025 09:22:03 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}]
11-08-2025 09:22:03 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}
11-08-2025 09:22:03 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}, {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}]
11-08-2025 09:22:05 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp FERNANDEZ GALDAME.pdf
11-08-2025 09:22:05 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}, {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}]
11-08-2025 09:22:05 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-7W3NpqUnGgn9nibPTnwZEr', 'extension': '.pdf'}
11-08-2025 09:22:05 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}, {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}, {'id': 'file-7W3NpqUnGgn9nibPTnwZEr', 'extension': '.pdf'}]
11-08-2025 09:22:06 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp GIURA.pdf
11-08-2025 09:22:06 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: Lista de files: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}, {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}, {'id': 'file-7W3NpqUnGgn9nibPTnwZEr', 'extension': '.pdf'}]
11-08-2025 09:22:06 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File para appendear: {'id': 'file-7JxuSPhnCb1MJeBChEVoUY', 'extension': '.pdf'}
11-08-2025 09:22:06 | INFO | Task: 003_ObtenerInformacionDocumentos | Desc: File a devolver: [{'id': 'file-985hPEfPrbQYDFEh3zW2ZH', 'extension': '.pdf'}, {'id': 'file-WjYPML7H6xQpnnkMbsHTjS', 'extension': '.pdf'}, {'id': 'file-1oJhdeC48Hn4dEQvcatfnB', 'extension': '.pdf'}, {'id': 'file-Qx9gzRar6E2m86Hf8evd2C', 'extension': '.pdf'}, {'id': 'file-P3mpzYRvFtCw9cAFVaQygH', 'extension': '.pdf'}, {'id': 'file-3XXcWCZwdGo9eS9rkh4Nru', 'extension': '.pdf'}, {'id': 'file-69VBEKLeUCYKVAoP6zgu97', 'extension': '.pdf'}, {'id': 'file-J8MUtqtzrKWcnNhqDpZG7F', 'extension': '.pdf'}, {'id': 'file-D9ntjcgui3sDrQX4bGfW8t', 'extension': '.pdf'}, {'id': 'file-4yp91xvj89SjkAyQA334X3', 'extension': '.pdf'}, {'id': 'file-WxRgQWonjmt36PPxcaHo1N', 'extension': '.pdf'}, {'id': 'file-NTdDhjzxqokHgUMvkFb27C', 'extension': '.pdf'}, {'id': 'file-7W3NpqUnGgn9nibPTnwZEr', 'extension': '.pdf'}, {'id': 'file-7JxuSPhnCb1MJeBChEVoUY', 'extension': '.pdf'}]
11-08-2025 09:22:08 | TRACE | Task: 003_ObtenerInformacionDocumentos | Desc: Se sube archivo: D:/Laburo/VORTEX/PROYECTOS/POC_GRV/Input/139/Doc resp MANZANELI.pdf
